COD;DESCRIÇÃO;CATEGORIA;PREÇO UNITÁRIO;ID LOJA;MOVIMENTAÇÃO;TIPO
MOV14036;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-1;SAÍDA
MOV14037;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA D;1;DEVOLUÇÃO
MOV14038;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;3;ENTRADA
MOV14039;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA E;1;ENTRADA
MOV14040;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA A;-1;SAÍDA
MOV14041;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA D;2;ENTRADA
MOV14042;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA B;-1;SAÍDA
MOV14043;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;5;ENTRADA
MOV14044;REGATA FEM. CINZA;ROUPAS;59,99;LOJA D;3;ENTRADA
MOV14045;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;-1;SAÍDA
MOV14046;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;2;ENTRADA
MOV14047;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA D;-3;SAÍDA
MOV14048;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA E;6;DEVOLUÇÃO
MOV14049;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA C;1;ENTRADA
MOV14050;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;-5;SAÍDA
MOV14051;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA C;5;ENTRADA
MOV14052;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;2;ENTRADA
MOV14053;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA A;1;ENTRADA
MOV14054;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA D;-1;SAÍDA
MOV14055;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA A;1;ENTRADA
MOV14056;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA E;2;ENTRADA
MOV14057;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;7;ENTRADA
MOV14058;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;4;ENTRADA
MOV14059;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA B;-2;SAÍDA
MOV14060;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;5;ENTRADA
MOV14061;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA B;1;ENTRADA
MOV14062;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;3;DEVOLUÇÃO
MOV14063;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA D;-1;SAÍDA
MOV14064;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;1;ENTRADA
MOV14065;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA D;5;ENTRADA
MOV14066;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;-1;SAÍDA
MOV14067;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;2;ENTRADA
MOV14068;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA E;-2;SAÍDA
MOV14069;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;-2;SAÍDA
MOV14070;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;1;ENTRADA
MOV14071;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;3;ENTRADA
MOV14072;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA A;-1;SAÍDA
MOV14073;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA A;-2;SAÍDA
MOV14074;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;-2;SAÍDA
MOV14075;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;-3;SAÍDA
MOV14076;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;1;ENTRADA
MOV14077;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA B;1;ENTRADA
MOV14078;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;1;DEVOLUÇÃO
MOV14079;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;1;ENTRADA
MOV14080;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA A;-2;SAÍDA
MOV14081;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;2;DEVOLUÇÃO
MOV14082;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;-3;SAÍDA
MOV14083;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;5;ENTRADA
MOV14084;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA E;-2;SAÍDA
MOV14085;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-4;SAÍDA
MOV14086;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA E;-1;SAÍDA
MOV14087;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA E;3;DEVOLUÇÃO
MOV14088;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;3;DEVOLUÇÃO
MOV14089;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA C;1;ENTRADA
MOV14090;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA B;1;ENTRADA
MOV14091;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA A;-2;SAÍDA
MOV14092;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA E;-4;SAÍDA
MOV14093;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;2;ENTRADA
MOV14094;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;1;ENTRADA
MOV14095;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;2;ENTRADA
MOV14096;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;-1;SAÍDA
MOV14097;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;-1;SAÍDA
MOV14098;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;1;ENTRADA
MOV14099;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;-1;SAÍDA
MOV14100;REGATA FEM. ROSA;ROUPAS;89,99;LOJA E;-1;SAÍDA
MOV14101;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA A;3;ENTRADA
MOV14102;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;2;ENTRADA
MOV14103;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;1;ENTRADA
MOV14104;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;-1;SAÍDA
MOV14105;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA D;1;ENTRADA
MOV14106;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;7;ENTRADA
MOV14107;REGATA FEM. CINZA;ROUPAS;59,99;LOJA E;-3;SAÍDA
MOV14108;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA C;2;ENTRADA
MOV14109;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA E;-4;SAÍDA
MOV14110;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;3;ENTRADA
MOV14111;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA B;-1;SAÍDA
MOV14112;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV14113;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA C;1;ENTRADA
MOV14114;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA B;-1;SAÍDA
MOV14115;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA C;-1;SAÍDA
MOV14116;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;1;ENTRADA
MOV14117;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;2;ENTRADA
MOV14118;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;4;ENTRADA
MOV14119;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA A;2;ENTRADA
MOV14120;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;4;ENTRADA
MOV14121;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA E;-4;SAÍDA
MOV14122;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA E;3;ENTRADA
MOV14123;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;2;ENTRADA
MOV14124;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;2;ENTRADA
MOV14125;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;-2;SAÍDA
MOV14126;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA A;3;ENTRADA
MOV14127;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA B;-5;SAÍDA
MOV14128;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA C;-1;SAÍDA
MOV14129;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA C;1;ENTRADA
MOV14130;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA B;-4;SAÍDA
MOV14131;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;-1;SAÍDA
MOV14132;REGATA FEM. ROSA;ROUPAS;89,99;LOJA C;-1;SAÍDA
MOV14133;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;-1;SAÍDA
MOV14134;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-2;SAÍDA
MOV14135;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;1;ENTRADA
MOV14136;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA B;1;ENTRADA
MOV14137;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA A;1;ENTRADA
MOV14138;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;-2;SAÍDA
MOV14139;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA B;1;ENTRADA
MOV14140;REGATA FEM. AZUL;ROUPAS;89,99;LOJA E;2;ENTRADA
MOV14141;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA A;-1;SAÍDA
MOV14142;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA B;1;ENTRADA
MOV14143;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA E;4;ENTRADA
MOV14144;REGATA FEM. CINZA;ROUPAS;59,99;LOJA E;-1;SAÍDA
MOV14145;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;2;ENTRADA
MOV14146;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;-1;SAÍDA
MOV14147;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA C;-1;SAÍDA
MOV14148;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;-1;SAÍDA
MOV14149;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA B;3;ENTRADA
MOV14150;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;3;ENTRADA
MOV14151;REGATA FEM. CINZA;ROUPAS;59,99;LOJA A;2;ENTRADA
MOV14152;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA A;2;ENTRADA
MOV14153;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA B;1;ENTRADA
MOV14154;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;2;ENTRADA
MOV14155;REGATA FEM. ROSA;ROUPAS;89,99;LOJA A;-2;SAÍDA
MOV14156;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV14157;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA D;1;ENTRADA
MOV14158;REGATA FEM. PRETA;ROUPAS;79,99;LOJA D;-4;SAÍDA
MOV14159;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;3;ENTRADA
MOV14160;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA D;4;ENTRADA
MOV14161;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA A;-1;SAÍDA
MOV14162;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;-1;SAÍDA
MOV14163;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA B;3;ENTRADA
MOV14164;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA A;4;ENTRADA
MOV14165;REGATA FEM. PRETA;ROUPAS;79,99;LOJA E;1;DEVOLUÇÃO
MOV14166;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;-1;SAÍDA
MOV14167;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA C;-1;SAÍDA
MOV14168;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;1;ENTRADA
MOV14169;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;1;ENTRADA
MOV14170;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;1;ENTRADA
MOV14171;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA D;-1;SAÍDA
MOV14172;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA D;1;ENTRADA
MOV14173;REGATA FEM. CINZA;ROUPAS;59,99;LOJA D;1;ENTRADA
MOV14174;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA B;1;ENTRADA
MOV14175;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;-1;SAÍDA
MOV14176;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;2;ENTRADA
MOV14177;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA C;-1;SAÍDA
MOV14178;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV14179;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;1;ENTRADA
MOV14180;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;1;ENTRADA
MOV14181;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA B;-1;SAÍDA
MOV14182;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;1;ENTRADA
MOV14183;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV14184;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;3;ENTRADA
MOV14185;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA C;-2;SAÍDA
MOV14186;REGATA FEM. PRETA;ROUPAS;79,99;LOJA D;-3;SAÍDA
MOV14187;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA A;1;ENTRADA
MOV14188;REGATA FEM. AZUL;ROUPAS;89,99;LOJA C;-2;SAÍDA
MOV14189;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;1;ENTRADA
MOV14190;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA C;1;ENTRADA
MOV14191;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;1;ENTRADA
MOV14192;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA B;-1;SAÍDA
MOV14193;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA E;1;ENTRADA
MOV14194;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA D;2;ENTRADA
MOV14195;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;9;ENTRADA
MOV14196;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;4;ENTRADA
MOV14197;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;-1;SAÍDA
MOV14198;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;-1;SAÍDA
MOV14199;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA E;2;ENTRADA
MOV14200;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA C;1;ENTRADA
MOV14201;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;-3;SAÍDA
MOV14202;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA C;-1;SAÍDA
MOV14203;REGATA FEM. CINZA;ROUPAS;59,99;LOJA E;5;ENTRADA
MOV14204;REGATA FEM. AZUL;ROUPAS;89,99;LOJA D;1;ENTRADA
MOV14205;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;-4;SAÍDA
MOV14206;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA D;6;ENTRADA
MOV14207;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;1;ENTRADA
MOV14208;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;7;ENTRADA
MOV14209;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;-1;SAÍDA
MOV14210;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA D;1;ENTRADA
MOV14211;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA E;2;ENTRADA
MOV14212;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA B;3;ENTRADA
MOV14213;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;2;ENTRADA
MOV14214;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA D;-1;SAÍDA
MOV14215;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;3;ENTRADA
MOV14216;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA B;2;ENTRADA
MOV14217;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA E;1;ENTRADA
MOV14218;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;2;ENTRADA
MOV14219;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA A;-1;SAÍDA
MOV14220;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA A;1;ENTRADA
MOV14221;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA C;-3;SAÍDA
MOV14222;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;-1;SAÍDA
MOV14223;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;2;ENTRADA
MOV14224;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA A;-1;SAÍDA
MOV14225;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;1;ENTRADA
MOV14226;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;1;ENTRADA
MOV14227;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV14228;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;-2;SAÍDA
MOV14229;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA E;2;ENTRADA
MOV14230;REGATA FEM. CINZA;ROUPAS;59,99;LOJA C;-2;SAÍDA
MOV14231;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA C;-1;SAÍDA
MOV14232;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;3;ENTRADA
MOV14233;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA A;2;ENTRADA
MOV14234;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;7;ENTRADA
MOV14235;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-2;SAÍDA
MOV14236;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA A;1;DEVOLUÇÃO
MOV14237;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;3;ENTRADA
MOV14238;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;4;DEVOLUÇÃO
MOV14239;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;-1;SAÍDA
MOV14240;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;5;ENTRADA
MOV14241;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA B;-5;SAÍDA
MOV14242;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA E;-2;SAÍDA
MOV14243;REGATA FEM. AZUL;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV14244;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;-7;SAÍDA
MOV14245;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;4;ENTRADA
MOV14246;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;-1;SAÍDA
MOV14247;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA B;1;ENTRADA
MOV14248;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA B;2;ENTRADA
MOV14249;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA D;1;ENTRADA
MOV14250;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-2;SAÍDA
MOV14251;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA E;-2;SAÍDA
MOV14252;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;1;ENTRADA
MOV14253;REGATA FEM. CINZA;ROUPAS;59,99;LOJA C;-3;SAÍDA
MOV14254;REGATA FEM. ROSA;ROUPAS;89,99;LOJA A;4;ENTRADA
MOV14255;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;5;ENTRADA
MOV14256;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-2;SAÍDA
MOV14257;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;-2;SAÍDA
MOV14258;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;2;ENTRADA
MOV14259;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;4;ENTRADA
MOV14260;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA A;-1;SAÍDA
MOV14261;REGATA FEM. AZUL;ROUPAS;89,99;LOJA C;2;ENTRADA
MOV14262;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA B;-3;SAÍDA
MOV14263;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA C;-2;SAÍDA
MOV14264;REGATA FEM. AZUL;ROUPAS;89,99;LOJA A;2;ENTRADA
MOV14265;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;1;ENTRADA
MOV14266;REGATA FEM. CINZA;ROUPAS;59,99;LOJA B;-1;SAÍDA
MOV14267;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;4;ENTRADA
MOV14268;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA E;-2;SAÍDA
MOV14269;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA E;1;DEVOLUÇÃO
MOV14270;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;3;ENTRADA
MOV14271;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA D;1;ENTRADA
MOV14272;REGATA FEM. ROSA;ROUPAS;89,99;LOJA A;1;ENTRADA
MOV14273;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA D;2;ENTRADA
MOV14274;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA B;-1;SAÍDA
MOV14275;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;-6;SAÍDA
MOV14276;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;-3;SAÍDA
MOV14277;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA B;-2;SAÍDA
MOV14278;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA A;-1;SAÍDA
MOV14279;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;-6;SAÍDA
MOV14280;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;-1;SAÍDA
MOV14281;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA D;1;ENTRADA
MOV14282;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;3;ENTRADA
MOV14283;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;5;ENTRADA
MOV14284;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA C;1;ENTRADA
MOV14285;REGATA FEM. AZUL;ROUPAS;89,99;LOJA B;2;ENTRADA
MOV14286;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;2;ENTRADA
MOV14287;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;5;ENTRADA
MOV14288;REGATA FEM. CINZA;ROUPAS;59,99;LOJA B;-1;SAÍDA
MOV14289;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA D;1;ENTRADA
MOV14290;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;2;ENTRADA
MOV14291;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;4;ENTRADA
MOV14292;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA D;-3;SAÍDA
MOV14293;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;4;ENTRADA
MOV14294;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;1;ENTRADA
MOV14295;REGATA FEM. ROSA;ROUPAS;89,99;LOJA C;-1;SAÍDA
MOV14296;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA B;-1;SAÍDA
MOV14297;REGATA FEM. PRETA;ROUPAS;79,99;LOJA E;1;ENTRADA
MOV14298;REGATA FEM. CINZA;ROUPAS;59,99;LOJA D;-7;SAÍDA
MOV14299;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;-3;SAÍDA
MOV14300;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA A;-5;SAÍDA
MOV14301;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;-3;SAÍDA
MOV14302;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA A;-4;SAÍDA
MOV14303;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;1;ENTRADA
MOV14304;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA D;-2;SAÍDA
MOV14305;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA B;-2;SAÍDA
MOV14306;REGATA FEM. ROSA;ROUPAS;89,99;LOJA E;2;ENTRADA
MOV14307;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA C;2;ENTRADA
MOV14308;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA D;2;ENTRADA
MOV14309;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA E;-1;SAÍDA
MOV14310;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA B;-1;SAÍDA
MOV14311;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;3;ENTRADA
MOV14312;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA E;-2;SAÍDA
MOV14313;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA E;-3;SAÍDA
MOV14314;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;2;ENTRADA
MOV14315;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA D;-1;SAÍDA
MOV14316;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;2;ENTRADA
